stock_code,mean_ret,std_ret,max_up,max_down
2536,0.0018429989219508123,0.03805625779527426,0.12076271186440679,-0.1195876288659794
2539,-0.0006093322845768611,0.023961926062344544,0.10470219435736694,-0.0888208269525268
2545,-0.00021285023718961587,0.025043335738374892,0.11275964391691407,-0.1125121241513094
2549,-0.0006572382876865325,0.029997434102047124,0.10025062656641581,-0.09994900560938302
2569,7.06146954005714e-05,0.020863312416392648,0.05076923076923068,-0.0505050505050505
2571,0.0002502296149995192,0.028677929337298742,0.10069444444444442,-0.10054844606946978
2585,-0.0018889235687123984,0.032789120922252835,0.10535876475930972,-0.10416666666666674
2596,-0.00018380000241267842,0.030337124537569888,0.10149253731343277,-0.10052910052910058
2624,-0.0005389880568405676,0.031702489351145745,0.12345679012345667,-0.11617961511047747
2631,-0.00014649704900148146,0.023182749021802312,0.10150375939849621,-0.09533073929961078
2636,-0.0007884841864010872,0.023124502002736545,0.1031286210892235,-0.1013250194855807
2643,-0.00036187992546412846,0.023600640077416603,0.10241356816699265,-0.09264497878359268
2647,-0.0003880427160038068,0.02800476179069797,0.10144927536231885,-0.10031347962382442
2653,0.0006911609904682615,0.02693227247770691,0.10596026490066213,-0.08122205663189264
2658,0.0004950616149674806,0.029587989387789976,0.12694877505567925,-0.1195219123505975
2677,-0.0008737544926735984,0.019223101049975204,0.1166666666666667,-0.09353741496598633
2709,-0.0012148228082177373,0.029239490639613248,0.10298612743945434,-0.07337308789214414
2718,0.001003399146267437,0.026724708431830235,0.106280193236715,-0.08891928864569076
2738,0.0008967606609656942,0.03493570135445929,0.10842026825633377,-0.10721184803605921
2752,-0.0003350838648819989,0.021981672559269215,0.10613207547169812,-0.1046728971962616
2759,-0.0017448576267115356,0.024984270022611842,0.10230632761679481,-0.10269299820466793
2769,0.0008970332697325275,0.030467850631848165,0.1008264462809918,-0.1007194244604317
2787,0.0011017386823232787,0.025345717496895535,0.1016666666666668,-0.10141206675224645
2788,0.0005343311363476235,0.023340070455644815,0.12066115702479352,-0.0880503144654089
2789,0.000757685244165606,0.03254939555994375,0.10046511627906973,-0.10022271714922049
2796,0.0012733044459313561,0.0364718895125117,0.10046948356807506,-0.10007757951900709
2810,-0.0016991938816778517,0.027704330166094984,0.10253123998718339,-0.10297029702970306
2822,-0.00034097595974057145,0.02640298273546716,0.10116731517509736,-0.0998487140695915
2837,0.0010210382404027012,0.03750063354690645,0.10532544378698239,-0.10550996483001163
2842,9.57842931325574e-05,0.022855885897334734,0.10074231177094384,-0.09983079526226735
2849,0.0018279038707408506,0.027491296475885316,0.10146561443066515,-0.09003939223410229
2879,-0.000475532934591475,0.026431955607935004,0.1046086320409656,-0.0893801057184046
2884,-0.0006168114519663091,0.021985833762507265,0.11999999999999988,-0.08349267049075837
2888,0.0020518219975382943,0.03809181924550484,0.10240496508921648,-0.10236886632825726
2909,0.0005348022902648131,0.029328670494629016,0.10362694300518127,-0.10160965794768606
2915,0.00027461592225912993,0.030563713437770663,0.10258064516129028,-0.10186832740213514
2937,0.001165345147088489,0.032939717499075545,0.10874200426439229,-0.09276595744680849
2957,7.0366825232358285e-06,0.031885956032908176,0.10479704797047962,-0.10483870967741937
2960,-0.0009497013904044966,0.028759840727255515,0.10387469084913437,-0.08626001232285896
2966,0.0004925266897609053,0.016624507421655662,0.0670995670995671,-0.0641025641025641
2969,-0.0004475954785505565,0.02241966932901044,0.11016949152542366,-0.10696517412935314
2971,0.0006750419916793385,0.028081459193839538,0.10209424083769636,-0.09762900976290101
2975,-0.0007050423349263938,0.02775397335444364,0.10031808172253487,-0.10142772159428903
3021,0.001328521249701927,0.0405149598012891,0.10391978122151313,-0.10216110019646374
3029,0.0005039412781461664,0.036265459204420196,0.10080645161290325,-0.10074013157894735
300004,8.364370785771601e-06,0.021545604040400297,0.13812154696132595,-0.12244897959183665
300006,-0.0008853346869349981,0.0255932840125748,0.20114942528735624,-0.11910112359550562
300014,-0.00156236638422036,0.03119978122784355,0.11949685534591192,-0.09482189973614774
300019,-6.100342642104686e-05,0.02488598941033067,0.102773246329527,-0.09934735315445975
300049,0.0032788197114151482,0.04501074801974596,0.20302013422818788,-0.18214004720692378
300054,0.0003465392226091548,0.025016278864682516,0.11048898842851806,-0.1370449678800858
300062,8.058957880630988e-05,0.026940833296025864,0.20169851380042458,-0.07472527472527468
300073,-0.0013919742602879264,0.026181741731316578,0.13026358963141194,-0.06975259377494014
300086,-2.144293355464157e-05,0.03889498148902889,0.20044543429844075,-0.12914485165794065
300093,0.00046795421100708347,0.04421145895594839,0.20028275212064095,-0.20042194092827004
300125,0.00012858186476272996,0.03578664094528324,0.19989534275248566,-0.14588484634404797
300128,0.0005695219070780339,0.026821860657041917,0.20048309178743962,-0.1140065146579804
300139,-2.27375627604377e-05,0.028747993628554312,0.17721518987341778,-0.1576893052302889
300174,0.0002742605985041883,0.028051675291790715,0.12289966394623142,-0.10587226746678091
300179,-6.837343753829223e-06,0.029612949440121383,0.1812004530011324,-0.08368452739313659
300196,-0.000791766045525222,0.022023623946518692,0.2130612244897958,-0.09812734082397012
300200,0.00024895682831945143,0.026028777559936135,0.19526627218934922,-0.10093167701863359
300223,-0.0009736201284358903,0.029479019847150102,0.13034719753525303,-0.1143718066291105
300228,-0.00022086101045123727,0.027984334014558906,0.18456375838926165,-0.15040183696900122
300236,-5.277855825602714e-05,0.02354314844594608,0.1179758752574287,-0.13206940874035988
300249,0.0011782111335108944,0.041348469970331196,0.2008196721311477,-0.1568627450980392
300260,0.0012234287448473409,0.043167808518389895,0.2024424612494129,-0.20164891789762973
300272,-1.045728725154272e-05,0.02452970422056629,0.11208791208791213,-0.13058419243986263
300300,1.7696992685112382e-05,0.030293122930412454,0.20046620046620056,-0.12746858168761221
300316,-0.0004646983383294268,0.025421219165819752,0.12242736077481853,-0.09936974789915975
300331,4.478778519253327e-05,0.03686010264451334,0.19999999999999996,-0.13296778615490057
300360,0.0011199751640148282,0.04006817313680859,0.23393045310853533,-0.17141403865717197
300390,-0.0013612296297886536,0.03256915376384877,0.18150388936905792,-0.11797090051120729
300395,4.4643354003526e-05,0.028770504529031956,0.12599522292993637,-0.10555196901226593
300400,-0.00017450286176910501,0.03183891567461461,0.15317139001349522,-0.11261642675698558
300409,-0.001298301654864697,0.025383129888114097,0.12110481586402266,-0.16000000000000003
300414,-8.43089288724761e-06,0.027093821559214606,0.20000000000000018,-0.11096433289299867
300421,7.302647921228438e-06,0.03760804628515112,0.21111111111111103,-0.10960960960960964
300438,-0.00025140014806312295,0.04037333575264405,0.16170881928973935,-0.20126782884310623
300440,-0.0003178444105269925,0.023230365723078135,0.1327433628318584,-0.09182530795072796
300444,0.0005391862924920485,0.032689334482598954,0.2007575757575757,-0.11839323467230456
300450,-0.0017651499013409187,0.026572952583154476,0.13852515506547203,-0.10394012145177234
300456,0.0004462435908371653,0.032416272442742144,0.1697089294523928,-0.1373863092388703
300476,-0.00043819328303709975,0.03522035467274614,0.2048008171603679,-0.11502590673575142
300490,-0.0007729603180200931,0.030470136499310685,0.12894736842105248,-0.1069565217391305
300499,0.0006587812100069288,0.03948898829613561,0.2013078000934143,-0.2010156580617859
300505,0.00018311078427209586,0.0341739061474705,0.20659858601728187,-0.16844241501775747
300506,-0.0004849062161757423,0.027974286850519534,0.13100436681222694,-0.1467268623024831
300509,0.0005523393726335157,0.022000934161515436,0.10567823343848581,-0.1053639846743295
300520,0.0007487521596818294,0.03242678607372966,0.19979455572675908,-0.1365384615384615
300522,0.0002599128227299129,0.028611346068812844,0.165210484511517,-0.11542730299667037
300538,4.392276975745436e-05,0.036796621142110235,0.20115774240231565,-0.15306122448979576
300547,0.000985743112297854,0.031017128200984036,0.13596138374899436,-0.08596783139212427
300567,0.0009523583372759348,0.031192779846599763,0.20135746606334837,-0.10249255952380953
300586,5.134732343620749e-05,0.030987594071222403,0.2009237875288683,-0.09126984126984117
300602,-3.450497031477064e-05,0.03578604484702248,0.2013311148086523,-0.11342042755344417
300606,0.0027086132074810028,0.035656218731413926,0.19393042190969645,-0.15020297699594054
300622,-2.1075457752229067e-05,0.02290104571579375,0.13200000000000012,-0.08241469816272962
300626,0.000330429480646105,0.019707925867841657,0.07365145228215764,-0.08354114713216954
300637,0.000888404232100262,0.03068582188143021,0.2005044136191676,-0.09759759759759767
300656,-0.000613650738267534,0.029074589773111954,0.20085329832622256,-0.10365853658536583
300684,0.0008604956860771043,0.03939794616492537,0.23015873015873023,-0.21006207121855602
300709,-0.0003029611572263677,0.03781458645560559,0.2019817073170731,-0.20161756210283066
300724,-0.00015530077281844155,0.035300930611148286,0.20281124497991954,-0.11803888157385178
300726,-0.0019938239651753568,0.025557327893590293,0.16370907273181712,-0.09505208333333326
300727,0.0007554234389565829,0.034679354322494665,0.20545829042224506,-0.16195372750642678
300731,-0.0004258243486125474,0.037342814466648104,0.20241691842900278,-0.13541666666666663
300765,0.0036984252800533303,0.037419043708522275,0.2065637065637067,-0.2014205986808727
300786,4.718106008179634e-06,0.031269892504157196,0.14537712895377108,-0.14060963618485744
300807,0.001014948934109203,0.03965538045432828,0.20011517420097902,-0.107961547941829
300816,-0.0010397635749002,0.03161043773442115,0.2011541632316569,-0.10170697012802277
300855,0.00011382926662052858,0.026765681064768936,0.12203389830508482,-0.10310421286031035
300868,-6.287259350638953e-05,0.02618122375279843,0.20043859649122808,-0.11362805991962
300870,-0.0006244322168501109,0.037170884613516454,0.14803784162578837,-0.16820526744501751
300891,-0.0008084822174378619,0.02190271348647614,0.15803336259877065,-0.09601449275362306
300897,0.00035949692204722037,0.024694917342210222,0.1361290322580644,-0.08930602957906697
300910,0.0010002485638167069,0.039539489246692296,0.19489795918367347,-0.20723736649131197
300937,-0.0002114752298261368,0.033762099809701004,0.20352184219437852,-0.11422708618331057
300973,-0.0015926541279581146,0.029731021439201585,0.09728656518861678,-0.16028097062579816
300990,0.0012568128094063945,0.041901583954249644,0.2096197595060123,-0.09702584105314493
300992,4.4152169620987456e-05,0.02732442447623851,0.12384969325153383,-0.11219336219336218
301005,0.0006577386149410509,0.027618270975385887,0.11717296962182266,-0.13416387158600862
301013,0.0006358769944774984,0.040665318623685054,0.20350109409190376,-0.20105263157894737
301017,0.00010998207998292132,0.02963620497724876,0.12242744063324551,-0.14752313554708774
301018,0.000852589591324029,0.04187658758201365,0.20263994133463714,-0.14578544061302678
301019,-5.8115677560147916e-05,0.01988578723375402,0.08777633289986997,-0.14005069708491757
301021,-0.00028183527421380143,0.036570196525766464,0.20110344827586202,-0.13912009512485146
301026,-0.0010475258112181034,0.031294428486329774,0.20157954118089516,-0.2052139037433155
301056,3.9652161237679505e-05,0.025206958306309004,0.21777777777777785,-0.1029551954242135
301071,-0.001291611968436637,0.030639319152287205,0.12493977838445458,-0.1517197042751527
301075,-0.00026104677923406754,0.0336081245669736,0.2008928571428572,-0.14585987261146505
301086,-1.7349030981887814e-05,0.0260759265797826,0.14504652435686927,-0.12985938792390417
301088,-0.0007394932372857645,0.028726813317710178,0.2196029776674937,-0.21329987452948562
301093,-0.0007170995973877607,0.022045191253226907,0.11005692599620498,-0.08270392749244715
301128,0.000548510809441237,0.04038179070786295,0.21499707088459274,-0.12119089316987741
301169,0.001671932891859416,0.04702076628732772,0.201566579634465,-0.14957206901236242
301182,-0.0004998929541063205,0.026917064428133172,0.19983312473925752,-0.10432125709297257
301193,2.8617021652162052e-05,0.026245386726757802,0.16167932112550254,-0.12310217480508823
600011,0.00010321309373820443,0.02992607195260997,0.10884353741496589,-0.10619469026548678
600027,0.0008361751649367354,0.03242581850285904,0.1311475409836067,-0.11619718309859162
600076,-0.0006474327187495832,0.015838830059780498,0.09935897435897445,-0.08982035928143706
600113,0.0008886870056340493,0.028734126741655767,0.1123188405797102,-0.1092198581560283
600176,-0.0010027621159378608,0.01925941132237823,0.07109737248840808,-0.0929009640666083
600179,-0.0007730465067585976,0.01780494262094635,0.09113300492610832,-0.0722222222222223
600201,-0.0006977128324306924,0.02194243210957363,0.07733812949640306,-0.10316649642492337
600219,-0.0007681492481716724,0.023214104379456982,0.12367491166077738,-0.10830324909747291
600228,0.0008007349856593501,0.03620315912815087,0.10091743119266061,-0.10020590253946471
600232,0.0006547788113571988,0.024517820826436516,0.11530398322851165,-0.11546391752577312
600237,-0.00013319763812794972,0.026754773828709343,0.10049423393739687,-0.09983633387888713
600276,1.9167776865266447e-05,0.021561122588450502,0.10153031194820494,-0.10223048327137552
600284,0.00038584704389138535,0.023710725183208006,0.11754385964912273,-0.11487481590574378
600302,0.0004966489087915676,0.024865860276842823,0.10062893081761004,-0.10029940119760483
600327,1.0030717297843578e-05,0.02289871968384706,0.11157024793388426,-0.09671179883945846
600331,0.0012926627772060584,0.0269889563054037,0.10126582278481,-0.10062893081761015
600343,-0.0004257554754984,0.024143953516657362,0.10035523978685612,-0.10010881392818283
600355,0.0013218271527469666,0.03492942801658863,0.10126582278481,-0.10126582278481022
600367,-0.00012849017840856175,0.03353773557448802,0.10187667560321723,-0.10137275607180574
600489,0.0007872562823950105,0.020959959293460548,0.09530583214793742,-0.11301859799713876
600547,0.0006190377287442334,0.0201376402855838,0.09435665914221225,-0.07928388746803072
600549,-0.0002047130936785593,0.024699188183052487,0.10699797160243407,-0.10416666666666663
600550,-2.635929636382451e-05,0.02361423677024313,0.1010752688172043,-0.10019267822736044
600578,7.979330390859172e-05,0.021683945762658197,0.11659192825112119,-0.07861635220125784
600583,0.0008393810583529774,0.021094474571907485,0.07718696397941693,-0.1067073170731706
600599,0.0014857009474979136,0.027849919391031368,0.05047619047619034,-0.050463439752832184
600667,-1.0885109848212583e-05,0.022828380403707573,0.10460251046025104,-0.09728867623604454
600693,0.0003265042214622129,0.026711108279210645,0.10743801652892548,-0.10504201680672265
600696,-0.00120336347334461,0.021007977150236532,0.10006807351940106,-0.09994626544868346
600711,-0.0016050355973920066,0.02234628044890643,0.09338521400778221,-0.10256410256410253
600712,0.0008905762504446397,0.026370067034053694,0.101123595505618,-0.10041841004184093
600725,-0.00028577641606801507,0.024893323526930265,0.10169491525423724,-0.09972299168975063
600783,4.440673403583171e-05,0.02245631246848307,0.1053984575835476,-0.10426229508196716
600808,-0.00023821389063125094,0.020580907369799867,0.11081081081081079,-0.10909090909090902
600819,0.0001925159689943478,0.027626599433773782,0.10278372591006435,-0.10078740157480315
600829,0.0005508367236159243,0.026020698978857205,0.10294117647058831,-0.10144927536231885
600858,0.00027664503615099046,0.02376745746771036,0.1022304832713754,-0.10104011887072817
600863,0.0005373357561081041,0.027459528116322515,0.12863070539419086,-0.09635416666666663
600875,-0.0003475385999190005,0.026279141094497582,0.10596026490066213,-0.10267379679144373
600895,0.001011978570088935,0.030434074539837964,0.10547833197056411,-0.10171619924654662
600963,-0.00023190739256747316,0.025401924201444003,0.1071428571428572,-0.10389610389610393
600988,0.00019809305935470983,0.025967821286049624,0.10133495145631066,-0.10039705048213265
601038,0.0004388276029867664,0.024977526259471746,0.1123456790123456,-0.11111111111111105
601137,-0.00027185098281945003,0.033018276066739856,0.11534025374855816,-0.09050279329608923
601138,0.0012554378102608722,0.032682821131222395,0.12018669778296376,-0.11057979677226537
601179,9.240073111461751e-06,0.020960669564036406,0.10677083333333348,-0.07853403141361248
601208,-0.00028129942270663585,0.02743662549967406,0.10410697230181465,-0.09430604982206414
601318,-9.556834882050157e-05,0.021184936164637323,0.11927083333333321,-0.08777777777777773
601319,0.00036802321786305934,0.01777017169028287,0.07624113475177308,-0.07327586206896552
601339,0.000283336827588157,0.025841080746026278,0.13606911447084236,-0.12997903563941282
601600,0.0002089737466224855,0.026399096253785705,0.11165048543689315,-0.10924369747899154
601615,-0.0011481042303368694,0.025259908831814115,0.10192023633677993,-0.10465116279069764
601696,-0.00032809574132959887,0.021334774495089456,0.10179640718562877,-0.10110701107011077
601702,0.0013316349180131355,0.03272060310505176,0.10667903525046385,-0.10460251046025104
601717,0.0008353329496037582,0.030736269262442776,0.13387660069848661,-0.12922465208747524
601857,0.001628151150626644,0.025998885335572607,0.13649851632047483,-0.12073490813648291
601958,0.0012662828678896964,0.028984133686442908,0.11631419939577037,-0.11783960720130948
601991,-0.00022574453186544586,0.02375377898382754,0.08058608058608074,-0.10479041916167653
603026,-0.0025712125909809836,0.026929231532942105,0.10075329566854996,-0.10064153969526868
603033,0.00026716602197692505,0.021957261732698657,0.1005586592178771,-0.07151230949589682
603076,-9.05033843242906e-05,0.031573181800577714,0.10207539178314273,-0.10248901903367502
603083,0.0029092712496555156,0.03848685354715289,0.1048648648648649,-0.1010492700729928
603090,0.0005405578572515583,0.026703310285409385,0.10631408526713426,-0.10238194734642703
603127,-0.0012985055184101823,0.029319711801324894,0.10156078258958012,-0.10149461244351754
603186,0.00014414004714661762,0.031204010273113023,0.10059715204409736,-0.10230073952341823
603187,-0.0013667068451167872,0.023059370215124976,0.10813887307911196,-0.09090909090909094
603203,0.00045505131305825563,0.024061731846660352,0.1098829648894668,-0.10817307692307698
603225,0.00022131762020527031,0.023990047714683577,0.10750279955207187,-0.07107320540156359
603226,0.0006578604539307503,0.02159567046952076,0.10052910052910069,-0.10082644628099169
603256,0.0003143503344078956,0.027496516647686636,0.10096818810511743,-0.10213414634146345
603268,-0.0003218880136077275,0.025875305981032905,0.10028860028860032,-0.10020554984583763
603279,-0.0003625508951307713,0.02683181872294837,0.12143227815256874,-0.11128428927680789
603301,-0.0012279091058398186,0.02531911193907369,0.10688405797101463,-0.08976582827406765
603311,-0.0001550041538806923,0.03092196717225405,0.10502793296089408,-0.10264686894770814
603324,-0.0008701354604618796,0.029664298306922368,0.10303030303030303,-0.09193173002327393
603331,0.00032769025506140434,0.022901168798977287,0.10254433307633004,-0.08739650413983435
603366,0.0009055133421892801,0.03239934862346304,0.10626702997275195,-0.10351966873706009
603389,0.0008790125424289665,0.02958709805411613,0.10062893081761004,-0.10054347826086962
603398,0.0003738467612812216,0.034727628307165186,0.10025062656641603,-0.09999999999999998
603421,0.0005093359850128231,0.02457223884957493,0.10322580645161294,-0.10118505013673662
603499,0.0006073541962913944,0.026763242098126,0.10326086956521752,-0.10416666666666663
603516,0.0007414509294753048,0.03311450021344886,0.10650329877474096,-0.10254957507082152
603618,3.952383515810372e-05,0.023595286815338432,0.10482180293501053,-0.08793103448275863
603677,0.0005684468545309633,0.021394284042014784,0.10555050045495906,-0.10280373831775713
603680,0.0003314374020163296,0.020825411394664328,0.10694444444444429,-0.09169054441260749
603690,-0.0004920260523617374,0.028236510799734583,0.10109380178985727,-0.10165662650602403
603696,0.0006146487715157804,0.02934601892275003,0.10451306413301675,-0.10354745925215725
603698,-0.00028340365918985716,0.021063881355734067,0.10260115606936426,-0.10336538461538469
603700,-0.00031924819912156565,0.021664033303964818,0.10983009708737845,-0.10942071386775887
603757,0.00135647031636924,0.033087211090098274,0.12148249828414537,-0.11131254532269752
603829,0.0009993123410728553,0.02809503034669246,0.1034188034188035,-0.10458167330677282
603861,5.355347279373268e-06,0.02600962790729425,0.10399999999999987,-0.07802093244529018
603868,0.0008690477446196403,0.02982972296789199,0.11503740005158614,-0.08023700777681764
603876,-0.0005858059114019622,0.03186376954966171,0.10749185667752448,-0.10591471801925711
603912,0.0010362965503241998,0.036886691793681856,0.10561497326203195,-0.10335195530726249
603928,0.0005280958201136155,0.020470941616995236,0.1158730158730159,-0.08762169680111276
603929,0.002634097080290502,0.04195307092654115,0.14423076923076916,-0.13085004775549192
603938,0.0005080752061878847,0.0321440571969641,0.10228640192539107,-0.10172655156322907
603978,-0.0007145999845876012,0.026173926155442815,0.10023529411764698,-0.08907026259758688
603988,-0.0003844062484448763,0.027271649507348332,0.10253456221198154,-0.10215053763440862
603992,0.00015366813517312316,0.023880729634298298,0.10978342046303213,-0.10303752233472296
603993,0.00021363752813864924,0.025947716396041848,0.10909090909090913,-0.09576837416481077
605006,-0.0009114427770937478,0.016891340626312517,0.06698002350176258,-0.08718487394957986
605069,-0.0006446604553265505,0.027654892797562714,0.10184372256365237,-0.1011045029736618
605116,0.0005790359102514856,0.029074280622544642,0.1042976939203355,-0.10373066424021848
605255,0.00045285160824434556,0.025065099622527693,0.11016949152542366,-0.1055214723926381
605287,-0.00014815241591485418,0.022890485623127135,0.10203019260801671,-0.10259505129752566
605365,0.00028999261132058366,0.027327734230865697,0.10778015703069244,-0.10330578512396693
605589,-0.0006327925445521903,0.02871783992169101,0.10618966496308913,-0.10623556581986127
688004,9.102657070501193e-05,0.03353382547700282,0.20039880358923234,-0.13530377668308702
688005,-0.0018152583628622345,0.031710257420684465,0.1238581407845245,-0.17846590237560567
688019,0.0007916319334453995,0.034437136242798906,0.12838220310200388,-0.20127496812579693
688027,-0.0001811979976966806,0.0304794764352684,0.15113466190531044,-0.10530934620447563
688028,-0.00022582672208223728,0.029495726805511012,0.1427354069024287,-0.08628428927680798
688091,0.002303410146203837,0.039699299456593375,0.20307692307692293,-0.12072958888245511
688099,-0.0008799291914019278,0.028421626030561777,0.19521912350597614,-0.06782686300758589
688112,-0.000392758028696746,0.035919418061180645,0.20819397993311028,-0.13930990003224764
688126,-0.0005477500737710558,0.02258646336387901,0.08540218470705052,-0.0751734772552044
688162,-0.0019629653758706975,0.03033950841238644,0.13092475969506112,-0.10298181818181817
688177,0.0013449366869152464,0.0281319239042362,0.200190657769304,-0.11966386554621844
688182,0.0001145548484108503,0.037894073261516885,0.20364238410596025,-0.1140215716486902
688192,0.0009265170136380784,0.028512805163712993,0.12879177377892037,-0.10068846815834764
688195,0.0011761526984533082,0.042300814446988584,0.20162259615384626,-0.11474793077501866
688200,-0.0007361960421417105,0.03249169265634816,0.20305287129931693,-0.10635729613733913
688210,0.0008957161870928992,0.031069589574531185,0.19780219780219777,-0.13105726872246704
688218,0.001375635894916156,0.040960392833812656,0.2095761381475667,-0.14668094218415417
688256,0.0016494781971160553,0.04513034100708652,0.20001952362358466,-0.20000000000000007
688268,-7.170167089740323e-05,0.03221976791494777,0.16327003242241767,-0.12751375236721074
688269,-0.0014764341344747885,0.02603599604689236,0.14769332890806508,-0.11674543364414358
688300,0.0007098084049272267,0.03568693913995203,0.2056176711208071,-0.1281843914274161
